date,open,close,high,low,volume,amount
2026-02-11,1.556,1.54,1.561,1.538,5486566.0,848572413.92
2026-02-12,1.542,1.56,1.564,1.542,6087172.0,947326488.858
2026-02-13,1.551,1.537,1.557,1.536,4987603.0,770478582.767
2026-02-24,1.562,1.557,1.573,1.547,5575240.0,870119413.539
2026-02-25,1.557,1.573,1.58,1.551,3929801.0,615793998.804
