date,open,close,high,low,volume,amount
2026-02-11,4.727,4.723,4.732,4.714,3720787.0,1757895647.0
2026-02-12,4.729,4.727,4.735,4.716,3980124.0,1881073591.0
2026-02-13,4.714,4.671,4.714,4.667,13673572.0,6405790170.0
2026-02-24,4.725,4.716,4.736,4.705,6242456.0,2946760847.0
2026-02-25,4.717,4.755,4.778,4.716,6263850.0,2976035156.0
