date,open,close,high,low,volume,amount
2025-04-10,115.155,115.241,115.255,114.8,471596.0,5424689001.0
2025-04-11,115.37,115.147,115.44,115.036,465983.0,5370983342.0
2025-04-14,115.075,115.14,115.18,114.978,568596.0,6544760812.0
2025-04-15,115.233,115.168,115.233,115.113,606255.0,6982247228.0
2025-04-16,115.3,115.289,115.374,115.22,529844.0,6109728870.0
2025-04-17,115.343,115.249,115.358,115.227,626832.0,7226147766.0
2025-04-18,115.243,115.194,115.281,115.077,772603.0,8898740454.0
2025-04-21,115.28,115.122,115.28,115.063,584893.0,6732948315.0
2025-04-22,115.267,115.251,115.267,115.154,596650.0,6874518859.0
2025-04-23,115.188,115.121,115.188,115.105,585675.0,6743149650.0
2025-04-24,115.188,115.064,115.237,115.06,575790.0,6629948379.0
2025-04-25,115.133,115.135,115.198,115.082,794097.0,9143553110.0
2025-04-28,115.249,115.211,115.268,115.149,514317.0,5926738345.0
2025-04-29,115.325,115.454,115.485,115.278,545067.0,6288406515.0
2025-04-30,115.486,115.579,115.584,115.4,383439.0,4428986015.0
2025-05-06,115.513,115.529,115.578,115.435,759816.0,8777368277.0
2025-05-07,115.588,115.411,115.588,115.387,822584.0,9496334269.0
2025-05-08,115.515,115.55,115.594,115.472,712618.0,8234166689.0
2025-05-09,115.654,115.664,115.699,115.61,820226.0,9486324483.0
2025-05-12,115.58,115.571,115.685,115.49,719694.0,8320209241.0
2025-05-13,115.246,115.417,115.462,115.16,958746.0,11065642395.0
2025-05-14,115.496,115.311,115.496,115.264,792553.0,9140987564.0
2025-05-15,115.381,115.323,115.387,115.283,706856.0,8152812972.0
2025-05-16,115.289,115.188,115.289,115.147,1025033.0,11806793655.0
2025-05-19,115.25,115.294,115.312,115.211,1190141.0,13718317893.0
2025-05-20,115.4,115.391,115.456,115.321,1238113.0,14285592402.0
2025-05-21,115.4,115.394,115.408,115.321,877709.0,10126742354.0
2025-05-22,115.4,115.399,115.456,115.385,594647.0,6863259823.0
2025-05-23,115.422,115.457,115.459,115.308,848662.0,9790823877.0
2025-05-26,115.5,115.483,115.521,115.457,625442.0,7223216278.0
2025-05-27,115.522,115.349,115.522,115.3,797635.0,9206733453.0
2025-05-28,115.362,115.36,115.367,115.281,668259.0,7707049592.0
2025-05-29,115.201,115.089,115.23,115.026,728628.0,8387102395.0
2025-05-30,115.251,115.269,115.33,115.243,610366.0,7036935916.0
2025-06-03,115.31,115.283,115.323,115.271,712329.0,8213318684.0
2025-06-04,115.33,115.344,115.351,115.272,858989.0,9903513743.0
2025-06-05,115.35,115.341,115.394,115.31,522190.0,6023699935.0
2025-06-06,115.397,115.462,115.465,115.386,756411.0,8731336268.0
2025-06-09,115.54,115.567,115.593,115.503,838437.0,9689356021.0
2025-06-10,115.585,115.529,115.594,115.506,744388.0,8602337141.0
2025-06-11,115.566,115.65,115.652,115.566,810932.0,9375669298.0
2025-06-12,115.659,115.594,115.67,115.592,772237.0,8930313047.0
2025-06-13,115.627,115.614,115.643,115.589,908937.0,10508585397.0
2025-06-16,115.655,115.644,115.675,115.616,635454.0,7349032927.0
2025-06-17,115.703,115.76,115.766,115.625,1039409.0,12025577672.0
2025-06-18,115.83,115.811,115.85,115.726,907875.0,10510564148.0
2025-06-19,115.898,115.851,115.9,115.826,696524.0,8069755307.0
2025-06-20,115.859,115.878,115.89,115.818,721686.0,8362171974.0
2025-06-23,115.956,115.888,115.956,115.866,819172.0,9492839405.0
2025-06-24,115.868,115.77,115.886,115.761,822752.0,9528467005.0
2025-06-25,115.799,115.69,115.806,115.678,695199.0,8048100379.0
2025-06-26,115.717,115.661,115.727,115.635,728838.0,8430600004.0
2025-06-27,115.7,115.778,115.806,115.663,742000.0,8586849107.0
2025-06-30,115.85,115.668,115.85,115.639,693311.0,8019262468.0
2025-07-01,115.776,115.781,115.798,115.681,851695.0,9858483756.0
2025-07-02,115.828,115.909,115.913,115.828,800385.0,9274350740.0
2025-07-03,115.921,115.945,115.949,115.909,999638.0,11589176925.0
2025-07-04,115.938,115.972,115.99,115.93,701971.0,8140736660.0
2025-07-07,115.996,115.973,115.996,115.964,754926.0,8755316927.0
2025-07-08,115.96,115.909,115.96,115.859,709927.0,8227714593.0
2025-07-09,115.929,115.879,115.94,115.819,753890.0,8734998408.0
2025-07-10,115.885,115.765,115.897,115.752,757322.0,8770308005.0
2025-07-11,115.738,115.745,115.774,115.651,1062872.0,12296942580.0
2025-07-14,115.69,115.639,115.695,115.613,672292.0,7774884110.0
2025-07-15,115.689,115.792,115.799,115.689,1196040.0,13846823661.0
2025-07-16,115.82,115.819,115.821,115.766,805731.0,9330045658.0
2025-07-17,115.85,115.807,115.85,115.784,462467.0,5356111816.0
2025-07-18,115.78,115.741,115.799,115.719,552285.0,6392915946.0
2025-07-21,115.69,115.658,115.692,115.59,704359.0,8145175024.0
2025-07-22,115.709,115.572,115.745,115.545,1177435.0,13613441973.0
2025-07-23,115.403,115.469,115.553,115.215,799444.0,9218766023.0
2025-07-24,115.38,115.137,115.38,115.129,904450.0,10421444711.0
2025-07-25,115.1,114.963,115.151,114.959,697718.0,8029293103.0
2025-07-28,115.161,115.229,115.271,115.073,1067731.0,12296773306.0
2025-07-29,115.15,114.936,115.181,114.905,1162057.0,13371247526.0
2025-07-30,115.05,115.119,115.144,114.906,558847.0,6427976808.0
2025-07-31,115.295,115.372,115.39,115.256,636793.0,7344911956.0
2025-08-01,115.298,115.384,115.469,115.181,508839.0,5871293524.0
2025-08-04,115.522,115.294,115.6,115.27,520713.0,6010533715.0
2025-08-05,115.293,115.337,115.384,115.246,727154.0,8385447955.0
2025-08-06,115.329,115.341,115.402,115.294,747180.0,8618254343.0
2025-08-07,115.38,115.342,115.409,115.324,756051.0,8722222670.0
2025-08-08,115.435,115.32,115.45,115.299,483069.0,5571840915.0
2025-08-11,115.356,115.19,115.356,115.146,762753.0,8789285216.0
2025-08-12,115.18,115.036,115.236,114.996,552395.0,6354995978.0
2025-08-13,114.97,115.047,115.069,114.951,766722.0,8817499726.0
2025-08-14,115.058,114.926,115.059,114.749,690780.0,7937210757.0
2025-08-15,115.03,114.904,115.05,114.882,1008761.0,11599071620.0
2025-08-18,114.85,114.341,114.857,114.329,1028381.0,11771024264.0
2025-08-19,114.406,114.423,114.499,114.342,1322045.0,15127304416.0
2025-08-20,114.599,114.325,114.631,114.303,624589.0,7153782213.0
2025-08-21,114.45,114.521,114.526,114.271,733963.0,8397603279.0
2025-08-22,114.56,114.524,114.655,114.462,530990.0,6082434998.0
2025-08-25,114.499,114.689,114.746,114.446,668951.0,7667830089.0
2025-08-26,114.761,114.828,114.834,114.68,977780.0,11217618617.0
2025-08-27,114.82,114.847,114.907,114.73,507216.0,5823292058.0
2025-08-28,114.799,114.619,114.8,114.61,472701.0,5422457319.0
2025-08-29,114.618,114.6,114.674,114.543,558828.0,6404737472.0
2025-09-01,114.525,114.678,114.708,114.511,634042.0,7266599305.0
2025-09-02,114.691,114.649,114.745,114.613,747973.0,8577829238.0
2025-09-03,114.729,114.808,114.81,114.705,800717.0,9188760256.0
2025-09-04,114.871,114.956,115.026,114.871,706760.0,8123966050.0
2025-09-05,114.869,114.646,114.88,114.591,694938.0,7973911930.0
2025-09-08,114.604,114.539,114.607,114.489,597642.0,6845865070.0
2025-09-09,114.6,114.522,114.6,114.494,926151.0,10607868846.0
2025-09-10,114.486,114.137,114.491,114.07,583835.0,6674124851.0
2025-09-11,114.187,114.133,114.268,114.048,601486.0,6865852053.0
2025-09-12,114.12,114.183,114.244,114.12,430300.0,4912639494.0
2025-09-15,114.279,114.366,114.39,114.211,604518.0,6911549947.0
2025-09-16,114.47,114.348,114.47,114.078,1086889.0,12416694920.0
2025-09-17,114.382,114.53,114.53,114.322,669029.0,7656742599.0
2025-09-18,114.45,114.444,114.512,114.379,671612.0,7684730984.0
2025-09-19,114.497,114.269,114.565,114.239,572722.0,6553487970.0
2025-09-22,114.429,114.415,114.472,114.34,822939.0,9416519418.0
2025-09-23,114.378,114.276,114.378,114.181,336150.0,3840141958.0
2025-09-24,114.29,114.094,114.324,114.08,488382.0,5577268396.0
2025-09-25,114.079,113.89,114.084,113.643,544951.0,6200707929.0
2025-09-26,114.043,114.037,114.073,113.931,441565.0,5033326280.0
2025-09-29,114.097,113.885,114.145,113.868,446321.0,5087556809.0
2025-09-30,113.966,114.153,114.161,113.869,338373.0,3858440788.0
2025-10-09,114.151,114.206,114.287,114.092,323991.0,3700365615.0
2025-10-10,114.26,114.155,114.288,114.126,407462.0,4652779788.0
2025-10-13,114.326,114.343,114.449,114.27,456952.0,5226323896.0
2025-10-14,114.344,114.444,114.454,114.1,463462.0,5298630598.0
2025-10-15,114.37,114.318,114.469,114.284,853894.0,9765909836.0
2025-10-16,114.321,114.464,114.497,114.294,328586.0,3760097564.0
2025-10-17,114.545,114.671,114.712,114.526,454066.0,5205306331.0
2025-10-20,114.62,114.568,114.62,114.501,453533.0,5194888395.0
2025-10-21,114.6,114.627,114.668,114.558,375000.0,4297363566.0
2025-10-22,114.7,114.638,114.755,114.576,426301.0,4887337275.0
2025-10-23,114.65,114.608,114.748,114.592,224434.0,2573516781.0
2025-10-24,114.563,114.613,114.675,114.556,297829.0,3413809327.0
2025-10-27,114.52,114.669,114.692,114.494,356795.0,4088878536.0
2025-10-28,114.869,114.877,114.938,114.806,638421.0,7332638123.0
2025-10-29,114.83,114.855,114.965,114.778,366044.0,4205747709.0
2025-10-30,114.82,114.919,114.957,114.807,426738.0,4902315645.0
2025-10-31,115.013,115.107,115.133,115.001,328388.0,3779426837.0
2025-11-03,115.175,115.172,115.194,115.118,550896.0,6343522660.0
2025-11-04,115.212,115.177,115.212,115.111,299321.0,3447138401.0
2025-11-05,115.29,115.238,115.302,115.2,288614.0,3326135859.0
2025-11-06,115.225,115.134,115.225,115.117,305324.0,3516181193.0
2025-11-07,115.159,115.076,115.17,115.071,286363.0,3296108027.0
2025-11-10,115.0,115.037,115.102,114.981,239689.0,2758099999.0
2025-11-11,115.08,115.053,115.137,115.043,777774.0,8952808994.0
2025-11-12,115.047,115.088,115.105,115.047,280447.0,3227296950.0
2025-11-13,115.099,115.053,115.099,115.029,326663.0,3758751804.0
2025-11-14,115.185,115.133,115.185,115.113,283731.0,3266743119.0
2025-11-17,115.182,115.189,115.217,115.159,383474.0,4417147323.0
2025-11-18,115.187,115.213,115.25,115.141,719492.0,8287631805.0
2025-11-19,115.2,115.218,115.248,115.161,296463.0,3415408029.0
2025-11-20,115.179,115.191,115.252,115.168,343780.0,3961030107.0
2025-11-21,115.219,115.189,115.248,115.187,367274.0,4231523657.0
2025-11-24,115.173,115.205,115.222,115.165,288934.0,3328596416.0
2025-11-25,115.171,115.135,115.207,115.126,481588.0,5545769509.0
2025-11-26,115.121,114.89,115.121,114.858,326050.0,3748739194.0
2025-11-27,114.912,114.878,114.93,114.814,290107.0,3332151506.0
2025-11-28,114.925,114.97,114.977,114.875,261788.0,3008780293.0
2025-12-01,114.97,115.017,115.033,114.937,334135.0,3842563259.0
2025-12-02,115.017,114.956,115.017,114.931,334800.0,3849529918.0
2025-12-03,114.965,114.916,115.006,114.9,257029.0,2954381961.0
2025-12-04,114.681,114.446,114.681,114.369,391429.0,4480560347.0
2025-12-05,114.534,114.581,114.629,114.466,342065.0,3918862614.0
2025-12-08,114.59,114.544,114.59,114.47,468917.0,5370625373.0
2025-12-09,114.667,114.727,114.744,114.654,272288.0,3123055398.0
2025-12-10,114.684,114.795,114.826,114.68,307457.0,3528877633.0
2025-12-11,114.901,114.964,114.981,114.88,239847.0,2756890517.0
2025-12-12,115.03,114.906,115.072,114.878,271713.0,3123519789.0
2025-12-15,114.808,114.613,114.879,114.602,298174.0,3419854767.0
2025-12-16,114.641,114.663,114.708,114.639,875478.0,10040108883.0
2025-12-17,114.73,114.826,114.846,114.653,215568.0,2474043103.0
2025-12-18,114.84,114.923,114.951,114.816,301411.0,3463234249.0
2025-12-19,114.945,114.938,114.971,114.882,207558.0,2385395407.0
2025-12-22,114.989,114.816,114.989,114.752,281865.0,3237356281.0
2025-12-23,114.83,114.995,115.0,114.83,1049959.0,12065835588.0
2025-12-24,114.96,114.941,114.976,114.879,258231.0,2967922489.0
2025-12-25,114.962,114.913,114.997,114.891,303302.0,3486284821.0
2025-12-26,114.94,114.947,114.959,114.891,343207.0,3944517927.0
2025-12-29,114.901,114.693,114.921,114.596,242485.0,2780586532.0
2025-12-30,114.695,114.688,114.738,114.669,259353.0,2974643652.0
2025-12-31,114.77,114.677,114.77,114.551,279187.0,3200162637.0
2026-01-05,114.8,114.594,114.807,114.578,269080.0,3085646256.0
2026-01-06,114.583,114.508,114.583,114.413,402968.0,4613691110.0
2026-01-07,114.3,114.403,114.539,114.28,241153.0,2760732445.0
2026-01-08,114.499,114.638,114.645,114.443,273424.0,3131366740.0
2026-01-09,114.664,114.639,114.7,114.59,214346.0,2457720821.0
2026-01-12,114.68,114.634,114.755,114.601,257659.0,2954421795.0
2026-01-13,114.602,114.72,114.724,114.602,117416.0,1346514067.0
2026-01-14,114.76,114.776,114.78,114.665,301380.0,3456942626.0
2026-01-15,114.848,114.895,114.928,114.818,219220.0,2518615635.0
2026-01-16,114.798,114.948,114.964,114.78,142884.0,1641881976.0
2026-01-19,114.96,114.916,114.999,114.874,381409.0,4382773064.0
2026-01-20,114.888,115.021,115.038,114.888,213790.0,2458396969.0
2026-01-21,115.099,115.192,115.218,115.078,440420.0,5070888910.0
2026-01-22,115.192,115.178,115.21,115.154,213664.0,2460967561.0
2026-01-23,115.19,115.248,115.33,115.19,261517.0,3014367017.0
2026-01-26,115.26,115.275,115.298,115.21,151067.0,1741149460.0
2026-01-27,115.265,115.211,115.321,115.186,194484.0,2241672960.0
2026-01-28,115.211,115.241,115.244,115.162,259252.0,2986414341.0
2026-01-29,115.272,115.287,115.393,115.272,216917.0,2501795404.0
2026-01-30,115.29,115.251,115.352,115.243,185790.0,2141851759.0
2026-02-02,115.346,115.316,115.365,115.268,341692.0,3940188282.0
2026-02-03,115.272,115.324,115.333,115.24,196107.0,2260689227.0
2026-02-04,115.35,115.283,115.35,115.278,242424.0,2795306313.0
2026-02-05,115.29,115.4,115.437,115.284,210794.0,2431157013.0
2026-02-06,115.5,115.526,115.542,115.457,172496.0,1992420580.0
2026-02-09,115.489,115.706,115.709,115.487,231591.0,2677501410.0
2026-02-10,115.7,115.734,115.759,115.662,152572.0,1765689691.0
2026-02-11,115.76,115.748,115.804,115.735,226711.0,2624862258.0
2026-02-12,115.728,115.828,115.835,115.716,143054.0,1656003194.0
2026-02-13,115.88,115.776,115.91,115.735,184561.0,2137384143.0
