date,open,close,high,low,volume,amount
2026-02-11,1.84,1.841,1.843,1.839,1094132.0,201427474.0
2026-02-12,1.84,1.836,1.847,1.833,1574971.0,289696313.0
2026-02-13,1.81,1.83,1.833,1.807,2241112.0,407603920.0
2026-02-24,1.821,1.823,1.824,1.81,1585211.0,288055017.0
2026-02-25,1.832,1.826,1.837,1.826,1102707.0,201866289.0
