pb
1.070981
1.083078
1.066949
1.066949
1.091949
1.08711
1.078239
1.063723
1.077433
1.08711
1.080658
1.072594
1.075013
1.066142
1.047594
1.058884
1.056465
1.053239
1.040335
1.027432
1.00727
1.003238
1.014529
0.98227
0.992754
0.997593
1.017897
0.992893
1.005798
1.000959
1.002572
0.994506
0.975148
0.959017
0.961436
0.965469
0.952564
0.957404
0.967082
0.971115
0.964663
1.002572
1.025962
1.056612
1.1042
1.180825
1.208248
1.097747
1.121138
1.091295
1.092908
1.058225
1.042094
1.018703
1.049353
1.063065
1.071131
1.13485
1.105007
1.172759
1.150981
1.16308
1.107073
1.105508
1.097678
1.103159
1.113337
1.110205
1.124298
1.131344
1.138391
1.135259
1.128213
1.1196
1.090632
1.083585
1.089849
1.089849
1.093763
1.059314
1.050702
1.059314
1.064795
1.056182
1.064795
1.044438
1.035043
1.023299
1.013121
1.023299
1.012338
1.024082
1.021733
1.020167
1.003726
0.985718
0.991982
0.991199
0.993547
0.987284
0.979455
0.988067
0.99433
1.005292
1.00216
1.017036
0.997462
0.967711
0.957532
0.958315
0.959881
0.950486
0.946571
0.937176
0.93561
0.96223
0.961447
0.96223
0.959098
0.946571
0.937959
0.934044
0.934044
0.942657
0.936393
0.938742
0.943439
0.971625
0.966145
0.955967
0.961447
0.954401
0.959098
0.968494
0.965362
0.964579
0.955184
0.955967
0.948137
0.940308
0.96223
0.953618
0.945005
0.951269
0.947354
0.952835
0.966928
0.957532
0.955967
0.959881
0.969276
0.986501
0.988067
0.98885
1.000594
1.000594
0.984935
0.977889
0.978672
0.981803
0.98885
0.974757
0.961447
0.941091
0.941874
0.944222
0.944222
0.871409
0.904293
0.911339
0.915254
0.905076
0.901161
0.896463
0.918386
0.913688
0.906641
0.906641
0.902642
0.896465
0.893376
0.894149
0.89106
0.888744
0.890288
0.900326
0.903414
0.904187
0.897237
0.906503
0.92349
0.925035
0.916541
0.919629
0.921174
0.918857
0.918857
0.913452
0.904187
0.903414
0.900326
0.896465
0.902642
0.896465
0.90187
0.903414
0.904187
0.903414
0.904187
0.897237
0.902642
0.904187
0.898781
0.899554
0.903414
0.901098
0.888744
0.884883
0.889516
0.901098
0.908047
0.904959
0.917313
0.921174
0.920402
0.948971
0.936617
0.939705
0.94511
0.972908
0.962098
0.942022
0.942022
0.947427
0.940478
0.938161
0.946655
0.949743
1.013832
1.114983
1.100312
1.111122
1.083325
1.068654
1.082553
1.068654
1.043173
1.03468
1.029275
1.030819
1.03468
1.036224
1.047034
1.072515
1.054756
1.052439
1.031591
1.043945
1.050123
1.03468
1.040085
1.097996
1.097996
1.114211
1.122705
1.087958
1.097224
1.093363
1.122077
1.09311
1.099971
1.080151
1.148757
1.150281
1.124364
1.106069
1.135798
1.130462
1.132749
1.119028
1.231083
1.202116
1.248615
1.227272
1.244042
1.234894
1.236419
1.234132
1.292065
1.356859
1.492545
1.496357
1.502455
1.530659
1.514651
1.529897
1.439948
1.468914
1.514651
1.447571
1.434612
1.448333
1.486447
1.462816
1.593166
1.581732
1.437777
1.581701
1.609605
1.770419
1.868082
1.945918
1.934904
1.855598
1.792448
1.831366
1.737375
1.703596
1.67349
1.691113
1.704331
1.57289
1.580233
1.62062
1.606668
1.569952
1.600793
1.632369
1.597856
1.580233
1.578764
1.614745
1.627228
1.644852
1.614011
1.640446
1.748389
1.708737
1.616948
1.635306
1.587576
1.606668
1.649258
1.688176
1.697722
1.698456
1.722689
1.667615
1.659538
1.631634
1.680099
1.727829
1.776293
1.766013
1.831366
1.82696
2.009803
1.970151
2.092046
2.036238
2.239642
2.260203
2.173554
2.122152
2.096452
2.134636
2.078094
2.060471
2.034035
1.99732
2.081766
2.151525
2.136839
2.028895
2.023021
2.061205
2.044316
2.037707
2.123621
2.111138
2.194115
2.219081
2.245516
2.227893
2.312338
2.179429
2.266811
2.407064
2.366677
2.405596
2.339508
2.279295
2.264608
2.226424
2.151525
2.224867
2.409613
2.373543
2.278531
2.400815
2.357708
2.322518
2.28117
2.241582
2.243341
2.232784
2.236303
2.268854
2.232784
2.194076
2.192316
2.132494
2.103462
2.088507
2.069153
2.117538
2.175601
2.184399
2.118418
2.129805
2.108382
2.207463
2.179792
2.247631
2.259236
2.25388
2.236027
2.170866
2.154883
2.227659
2.209909
2.243634
2.317298
2.392737
2.4167
2.438887
2.458413
2.524089
2.644791
2.671416
2.853356
2.939085
2.763379
2.845907
2.790888
2.855669
2.794438
2.733207
2.687062
2.762491
2.765154
2.854781
2.801537
2.77314
2.734982
2.713684
2.709247
2.566783
2.508408
2.523001
2.549614
2.553906
2.461193
2.508408
2.502398
2.443165
2.480079
2.541029
2.569358
2.540171
2.472353
2.485229
2.483512
2.472353
2.480937
2.413119
2.428571
2.469777
2.420845
2.432005
2.459476
2.486088
2.498106
2.453467
2.510125
2.52386
2.55133
2.528152
2.542746
2.438014
2.421704
2.437156
2.436297
2.446599
2.417411
2.46291
2.502398
2.456042
2.444024
2.44059
2.424279
2.444024
2.420845
2.369338
2.376206
2.447457
2.516992
2.529869
2.438873
2.335
2.35131
2.306671
2.331566
2.365904
2.383932
2.360753
2.333283
2.348735
2.365046
2.383932
2.284351
2.296369
2.316114
2.326415
2.316114
2.295511
2.297228
2.307529
2.297228
2.273191
2.266323
2.265465
2.246579
2.288643
2.231126
2.241428
2.302378
2.253446
2.225976
2.231985
2.250871
2.268899
2.282634
2.302378
2.330707
2.272332
2.262889
2.343584
2.364187
2.397667
2.415694
2.376206
2.360753
2.428571
2.420845
2.397667
2.408827
2.288308
2.303473
2.270614
2.276512
2.207425
1.986682
2.085258
2.109691
2.14929
2.112219
2.086943
2.086943
2.105479
2.076833
2.068408
2.087786
2.07936
2.096211
2.087786
2.108006
2.102951
2.109691
1.975437
2.001734
2.006515
2.024843
2.023249
2.082217
2.071061
2.082217
2.073452
2.046358
2.049546
2.095764
2.089389
2.086999
2.052733
2.032811
2.009702
2.000937
2.024046
1.995359
1.970656
1.979421
1.969062
1.978624
1.990577
1.982609
2.004124
1.989781
1.947547
1.945953
1.984999
1.992171
1.968265
1.964281
1.956312
1.969859
1.986593
1.969859
1.979421
1.97464
1.973046
2.03839
2.051936
2.059905
2.04078
2.033608
2.01528
2.012093
2.020062
2.024843
2.055921
2.046358
2.056718
2.055124
2.075842
2.136404
2.191388
2.184216
2.058311
2.043968
2.024843
2.03839
1.979421
1.984203
1.988984
1.994562
2.010499
1.996952
2.001734
2.000937
2.034405
2.032015
2.032811
2.028827
2.023249
2.008109
2.016077
2.039186
2.054327
2.086999
2.092577
2.054327
2.071858
2.144539
2.119223
2.147806
2.138823
2.09799
2.160872
2.159239
2.199255
2.170672
2.173939
2.138823
2.123306
2.116773
2.187005
2.127389
2.149439
2.098806
2.089007
2.111873
2.070223
2.10044
2.086557
2.06859
2.077573
2.094993
2.050905
2.075398
2.074582
2.061518
2.04274
2.048455
2.069683
2.09091
2.103157
2.092543
2.114587
2.086012
2.090094
2.107239
2.103179
2.096119
2.090628
2.09455
2.114947
2.086705
2.125929
2.108671
2.133774
2.144757
2.112593
2.084352
2.066309
2.08043
2.101611
2.119653
2.111809
2.112593
2.149464
2.164369
2.163584
2.154955
2.177705
2.191041
2.165153
2.160107
2.131086
2.095006
2.094221
2.082456
2.113046
2.145204
2.132655
2.155872
2.149598
2.157441
2.143325
2.133914
2.104897
2.108034
2.097054
2.084507
2.08137
2.046079
2.064116
2.07039
2.062548
2.048432
2.042942
2.054706
2.031178
2.033531
2.024904
2.015494
2.034315
2.068822
2.030394
2.030394
2.013925
2.007651
1.999809
1.970792
1.996672
1.969224
1.960597
1.976282
2.042158
2.064901
2.04451
2.035884
2.050784
2.041374
2.030394
2.015494
2.040589
2.047647
2.035884
2.015494
1.985693
1.966871
1.924522
1.930796
1.949618
1.913543
1.950402
1.975497
1.979419
1.966871
1.955107
1.567198
1.585135
1.550383
1.555988
1.625492
1.610919
1.594103
1.57953
1.619887
1.595224
1.586256
1.548141
1.561593
1.570561
1.549262
1.577288
1.538052
1.511147
1.490968
1.482
1.443885
1.446127
1.456217
1.483121
1.473032
1.520115
1.548141
1.565497
1.603478
1.622468
1.63315
1.605851
1.57974
1.558376
1.585674
1.593983
1.559563
1.538199
1.580927
1.519209
1.510901
1.612973
1.630776
1.7281
1.894264
2.084165
2.288309
2.05924
2.011765
1.922749
1.988028
1.934618
1.890703
1.852723
1.952421
2.078231
2.181489
2.323915
2.207601
2.428361
2.383259
2.283561
2.284748
2.402339
2.313499
2.343924
2.388952
2.337839
2.334188
2.340273
2.436415
2.446151
2.443717
2.335405
2.253866
2.21614
2.26847
2.263602
2.264819
2.160158
2.16746
2.190583
2.233177
2.223442
2.251432
2.242913
2.248998
2.182064
2.183281
2.172328
2.145554
2.144337
2.152856
2.163809
2.071318
2.051846
2.02994
2.023855
2.022638
1.988562
1.976392
1.994647
1.990996
1.970308
1.96544
1.976392
1.911892
1.877816
1.825486
1.846175
1.854694
1.836439
1.823052
1.759769
1.780458
1.838873
1.857128
1.874166
1.844958
1.842524
1.801146
1.778024
1.768288
1.820618
1.813316
1.835222
1.877817
1.975176
1.950836
1.908242
1.928931
1.91311
1.924063
1.952053
1.926497
1.98978
1.952053
1.96544
1.990997
2.00195
2.121215
2.081054
2.033592
2.070101
2.121215
2.076186
2.084705
2.111479
2.095658
2.109045
2.072536
2.045762
2.132168
2.150423
2.178414
2.149206
2.121215
2.076186
2.074969
2.089573
2.112696
2.073753
2.053064
1.928931
1.952053
1.942318
1.917978
1.725693
1.767071
1.790194
1.829138
1.801147
1.813317
1.792628
1.823053
1.821836
1.807232
1.809666
1.801147
1.813317
1.790194
1.8121
1.819402
1.808449
1.89207
1.934545
1.943555
1.965436
1.920386
1.980881
2.011772
1.998901
1.942268
1.94999
1.942268
1.944842
1.947416
1.931971
1.920386
1.929396
1.858605
1.84702
1.870189
1.850882
1.84702
1.863753
1.866327
1.862466
1.863753
1.840585
1.894644
1.897218
1.85603
1.884347
1.876624
1.877911
1.844446
1.832862
1.839298
1.867614
1.884347
1.862466
1.875337
1.933258
1.912664
2.002762
2.000188
2.00405
1.991178
2.119891
2.107019
2.118603
2.091574
2.07999
2.06197
2.047812
2.086425
2.068406
2.099297
2.132762
2.105732
2.172663
2.126326
2.112168
2.131475
2.108306
2.028505
2.049099
2.031079
2.049099
2.051673
2.038802
2.036228
2.060683
2.038802
2.037515
2.002762
2.07999
2.099297
2.055534
2.085138
2.085138
2.126326
2.19833
2.208817
2.169491
2.21406
2.250765
2.238967
2.194397
2.252076
2.280915
2.372676
2.358256
2.308443
2.254697
2.265184
2.24421
2.249454
2.235034
2.267806
2.204884
2.215371
2.176045
2.135408
2.280915
2.328106
2.294024
2.30451
2.359567
2.474924
2.412002
2.376608
2.527359
2.585037
2.654513
2.582415
2.498519
2.491965
2.460504
2.495898
2.46968
2.498519
2.477546
2.7253
2.819683
2.810684
2.897228
2.842639
2.909211
2.89856
2.986435
3.035699
2.987767
2.768078
2.835982
2.913206
2.887908
2.81601
2.822667
2.676208
2.508446
2.497794
2.527086
2.504451
2.473828
2.472497
2.496463
2.437879
2.399267
2.384621
2.399267
2.407256
2.423233
2.423233
2.380627
2.421902
2.396604
2.324706
2.367312
2.356661
2.407256
2.41125
2.399267
2.413913
2.432553
2.532412
2.489805
2.455188
2.423233
2.461846
2.507116
2.48315
2.499127
2.448532
2.560374
2.463178
2.475161
2.463178
2.493801
2.439212
2.314056
2.292753
2.342016
2.576351
2.541733
2.556379
2.505784
2.499127
2.380628
2.348673
2.472498
2.571025
2.427229
2.444538
2.553716
2.504453
2.475161
2.461846
2.413914
2.433886
2.472498
2.432555
2.439212
2.412583
2.395274
2.351336
2.364651
2.396605
2.448532
2.471167
2.50179
2.521762
2.512441
2.487144
