pe_ttm
7.023976
7.080598
7.216266
7.345474
7.513445
7.623271
7.565128
7.804163
7.849385
7.939831
7.817083
7.752479
7.92691
7.92691
8.030277
7.901069
7.784781
7.875227
7.894608
7.862306
7.965673
8.101341
7.997975
7.959212
7.959212
7.952752
7.985054
7.978593
8.049658
7.972133
8.127183
8.101341
8.256391
8.230549
8.41144
8.598792
8.598792
8.695698
8.799064
8.753841
8.967034
9.445582
9.458905
9.445583
9.712031
9.725353
9.478889
9.438921
9.459899
9.193423
9.399942
9.280028
8.980242
8.953595
8.966918
8.980242
8.813695
8.880314
8.700442
8.707104
8.713766
8.520571
8.580528
8.533895
8.607176
8.747076
9.160113
9.186761
8.782835
8.934154
8.81436
8.757615
8.719785
8.745005
8.568466
8.599991
8.631516
8.65043
8.68826
8.78914
8.845885
8.845885
8.669345
8.804916
8.658803
8.569864
8.72233
8.754094
8.747741
8.696919
8.627039
8.90656
8.874796
8.970087
8.639744
8.531747
8.360223
8.233168
8.09976
8.137877
7.966352
7.909178
7.763064
7.896472
7.782123
7.66142
7.559776
7.496249
7.733189
8.170794
8.46674
8.731947
8.8314
8.984238
8.846443
8.846443
8.873684
8.832823
8.839633
8.998372
8.595977
8.1936
8.075656
7.833379
7.778839
7.922008
8.085629
7.949278
7.976548
7.969731
7.956095
7.962913
7.949278
7.922008
7.751569
7.806109
7.881102
7.976548
7.853832
7.86065
7.91519
7.826562
7.922008
7.826562
7.867467
7.806109
7.703846
7.669758
7.676575
7.765204
7.717481
7.690211
7.799292
7.91519
7.949278
7.874285
7.867467
8.031089
7.969731
7.935643
8.065176
8.051541
8.024271
7.990183
8.296974
8.44696
8.481048
8.058359
8.181075
8.037906
7.867467
7.867467
7.949278
7.88792
7.484608
7.431336
7.35143
7.404701
7.344771
7.151662
7.078415
6.998508
6.891965
6.792082
6.692198
6.758787
6.685539
6.698857
6.672221
6.745469
6.812058
6.73881
6.778764
6.778764
6.772105
6.645586
6.585656
6.592315
6.519067
6.479113
6.472454
6.445819
6.479113
6.392547
6.512408
6.585656
6.55902
4.571603
4.309342
4.267849
4.297487
4.31527
4.344908
4.368618
4.439749
4.5583
4.51088
4.445676
4.427894
4.433821
4.475314
4.504952
4.439749
4.416038
4.421966
4.410111
4.421966
4.463459
4.576083
4.570155
4.522735
4.540517
4.5583
4.635359
4.623503
4.647214
4.599793
4.670924
4.706489
4.747982
4.742055
4.80133
4.937665
4.919882
4.919882
4.813186
4.700562
4.688707
4.765765
4.842823
4.848751
4.961375
5.02065
4.955447
5.002868
5.085854
4.94952
5.02065
4.961375
4.925809
4.919882
4.937665
4.902099
4.836896
4.866534
4.795403
4.795403
4.819113
4.747982
4.759837
4.712417
4.700562
4.694634
4.789475
4.789475
4.819113
4.813186
4.742055
4.759837
4.7302
4.718344
4.641286
4.623503
4.617576
4.635359
4.694634
4.659069
4.724272
4.664996
4.570155
4.576083
4.514577
4.425121
4.472831
4.448976
4.443012
4.37741
4.335664
4.341628
4.3297
4.359519
4.276026
4.240244
4.162715
4.126932
4.06133
4.06133
4.037475
4.079222
4.055367
4.01362
4.01362
3.977838
3.924164
3.894345
3.912236
3.942055
4.019584
4.043439
4.085185
4.055367
4.079222
4.091149
4.150787
4.174642
4.115475
4.092025
4.050987
3.998225
3.992362
3.992362
4.039262
4.097887
4.0803
4.068575
4.068575
4.097887
4.097887
4.109612
4.092025
4.109612
4.092025
4.062712
4.092025
4.168237
4.097887
4.062712
4.138925
4.10375
4.10375
4.062712
4.109612
4.10375
4.086162
4.045125
4.015812
4.068575
4.027537
4.004087
3.9865
3.974775
4.015812
3.9865
3.974775
4.027537
4.015812
4.004087
4.004087
4.00995
4.015812
3.998225
4.039262
4.015812
4.027537
4.021675
4.045125
4.004087
3.980637
3.968912
3.974775
3.968912
3.857525
3.834075
3.781312
3.787175
3.8458
3.810625
3.77545
3.710962
3.740275
3.710962
3.716825
3.781312
3.716825
3.769587
3.763725
3.7989
3.857525
3.857525
3.875112
3.898562
3.910287
3.86925
3.937775
3.943626
3.890966
3.902668
3.91437
3.96703
3.972881
3.949477
4.002136
4.013839
3.996285
5.381973
5.513147
5.499295
5.596259
5.623964
5.66552
5.651668
5.720929
5.817893
5.748633
5.720929
5.707076
5.734781
5.762485
5.817893
5.762485
5.817893
5.914858
5.92871
5.956415
6.025675
6.205753
6.233457
6.164197
6.205753
6.358126
6.538204
6.552056
6.649021
6.607465
6.649021
6.538204
6.565908
6.482796
6.635169
6.649021
6.635169
6.690577
6.77369
6.621317
6.57976
6.718282
6.856803
6.856803
7.050733
7.286219
7.300071
7.300071
7.687931
7.480149
7.438592
7.397036
7.397036
7.494001
7.535557
7.466297
7.286219
7.244663
7.064585
6.995324
6.981472
6.842951
6.829099
6.77369
6.787542
6.829099
6.995324
6.898359
6.884507
6.884507
6.77369
6.842951
6.732134
6.690577
6.5105
6.524352
6.496648
6.524352
6.593613
6.552056
6.621317
6.552056
6.385831
6.496648
6.371979
6.328399
6.398559
6.328399
6.286303
6.272271
6.18808
6.216144
6.216144
6.258239
6.145984
6.075824
5.795186
5.739058
5.654867
5.68293
5.668898
5.739058
5.725026
5.696962
5.68293
5.626803
5.584707
5.542611
5.542611
5.556643
5.640835
5.654867
5.696962
5.626803
5.696962
5.640835
5.68293
5.837282
5.781154
5.739058
5.654867
5.570675
5.542611
5.640131
5.72668
5.842079
5.81323
5.81323
5.81323
5.827655
5.827655
5.842079
5.827655
5.856504
5.914204
5.856504
5.899779
6.058453
5.928629
5.856504
5.957479
5.914204
5.957479
5.899779
5.986328
5.943054
5.856504
5.81323
5.78438
5.769955
5.72668
5.668981
5.640131
5.625706
5.640131
5.611281
5.640131
5.668981
5.640131
5.596856
5.524732
5.510307
5.568007
5.568007
5.568007
5.524732
5.524732
5.553582
5.582431
5.553582
5.524732
5.510307
5.539157
5.582431
5.495882
5.467032
5.423758
5.409333
5.481457
5.423758
5.438183
5.423758
5.423758
5.394908
5.380483
5.495882
5.409333
5.409333
5.380483
5.467032
5.539157
5.596856
5.668981
5.72668
5.769955
5.683406
5.668981
5.625706
5.611281
5.596856
5.596856
5.697831
5.654556
5.539157
5.596856
5.596856
5.596856
7.138125
6.961087
7.068733
7.179796
7.313072
7.429261
7.483938
7.613796
7.656513
7.675308
7.564245
7.490773
7.501025
7.501025
7.605253
7.526654
7.483938
7.473686
7.463434
7.427552
7.420717
7.512985
7.528363
7.581332
7.598418
7.620631
7.632591
7.741946
7.728277
7.719733
7.822253
7.856426
7.834214
7.796623
7.858135
7.90256
7.987993
8.116143
8.181072
7.897434
7.8513
7.936733
8.013623
7.964072
8.04267
8.064883
8.136647
8.052922
8.242584
7.798332
7.786371
7.726568
7.707773
7.688977
7.697521
7.663347
7.678725
7.709481
7.668473
7.65993
7.593292
7.542032
7.589875
7.600127
7.589875
7.671891
7.731694
7.709481
7.714607
7.60867
7.535198
7.518111
7.439513
7.480521
7.398505
7.434387
7.415591
7.424135
7.427552
7.39167
7.495899
7.436095
7.347245
7.343828
7.32845
7.125746
7.373569
7.281908
7.30737
7.258145
7.20213
7.270026
7.298882
7.349805
7.220801
7.166484
7.086706
7.088403
6.930544
6.9594
6.94582
7.052757
7.013717
6.928846
6.925451
6.905082
6.859252
6.845673
6.820212
6.80833
7.003532
7.04427
7.117259
7.059547
7.030691
7.125746
7.120654
7.169879
7.120654
7.059547
7.061244
6.920359
6.974524
6.922046
7.074402
7.280929
7.245379
7.167509
7.196287
7.231837
7.272465
7.267386
7.314786
7.321558
7.219987
7.258922
7.316479
7.318172
7.279236
7.216601
7.321558
7.321558
7.3114
7.270772
7.353722
7.343565
7.280929
7.316479
7.355414
7.309708
7.286008
7.059166
7.055781
7.065938
7.076095
7.059166
7.028695
7.172587
7.108259
7.071016
7.094716
7.081173
7.072709
7.059166
7.087945
7.157352
7.12688
7.169201
7.23353
7.135345
7.038852
6.991453
6.960981
6.962674
6.783233
6.790004
6.554698
6.52592
6.556391
6.473442
6.407421
6.348171
6.384686
6.39812
6.347741
6.47033
6.49384
6.456896
6.431706
6.550936
6.668487
6.650015
6.629863
6.606353
6.616429
6.547578
6.500557
6.539181
6.512313
6.498878
6.507275
6.49384
6.579484
6.482085
6.574447
6.582843
6.513992
5.840942
5.722659
5.638171
5.722659
5.863472
5.970491
5.981756
6.088774
6.071876
6.071876
6.043714
6.032448
6.032448
6.150732
6.229587
6.184527
6.088774
6.128202
6.105671
6.139467
6.184527
6.240852
6.314075
6.207057
6.28028
6.319708
6.387298
6.392931
6.539377
6.477419
6.595702
6.556275
6.6126
6.668925
6.691455
6.719618
6.719618
6.849167
7.006878
6.753413
6.725251
6.837901
6.905492
6.928022
7.063203
7.040673
6.961817
