stat_date,pub_date,roe,roe_weighted,gp_margin,eps_ttm,bps
2021-03-31,2021-03-31,2.52,2.56,23.5849,0.176,7.4657
2021-06-30,2021-06-30,5.52,5.58,25.3904,0.3973,7.5596
2021-09-30,2021-09-30,8.33,8.62,24.1627,0.6204,7.7825
2021-12-31,2021-12-31,10.24,10.73,23.7615,0.8089,7.9053
2022-03-31,2022-03-31,2.49,2.53,21.9467,0.194,8.1923
2022-06-30,2022-06-30,5.35,5.35,22.8632,0.4223,8.2739
2022-09-30,2022-09-30,8.19,8.28,22.133,0.6715,8.5426
2022-12-31,2022-12-31,9.94,10.41,23.2561,0.8788,8.753
2023-03-31,2023-03-31,1.31,1.42,21.6169,0.1231,9.9072
2023-06-30,2023-06-30,3.03,3.27,21.3359,0.2869,9.7973
2023-09-30,2023-09-30,5.12,5.59,21.4055,0.5103,10.1535
2023-12-31,2023-12-31,7.34,8.0,22.2372,0.7796,10.6178
2024-03-31,2024-03-31,0.91,0.91,22.176,0.0978,10.7508
2024-06-30,2024-06-30,2.45,2.43,22.4446,0.2523,10.7034
2024-09-30,2024-09-30,5.24,5.36,23.505,0.5709,11.1902
2024-12-31,2024-12-31,7.26,7.55,22.2157,0.8268,11.5387
2025-03-31,2025-03-31,1.62,1.63,25.2929,0.1844,11.7777
2025-06-30,2025-06-30,3.99,4.05,22.2116,0.4367,11.6321
2025-09-30,2025-09-30,7.35,7.67,22.8878,0.8638,12.1824
