pb
1.826702
1.816553
1.867295
1.85461
1.857147
1.890129
1.885055
1.887592
1.87998
1.902814
1.89774
1.895203
1.907888
1.900277
1.877443
1.874906
1.890129
1.885055
1.834313
1.831776
1.834313
1.844461
1.826702
1.826702
1.846998
1.841924
1.852073
1.844461
1.831776
1.852073
1.857147
1.890129
1.890129
1.874906
1.872369
1.826702
1.824165
1.859684
1.844461
1.786108
1.811479
1.81909
1.872369
1.872369
1.877443
1.910426
1.907888
1.887592
1.803868
1.781034
1.811479
1.791182
1.783571
1.760737
1.783571
1.85461
1.85461
1.824165
1.801331
1.783571
1.791182
1.783571
1.930051
1.856597
1.846466
1.869262
1.912321
1.919919
1.902189
1.924985
1.874328
1.869262
1.856597
1.833802
1.836334
1.838867
1.8414
1.848999
1.871795
1.854065
1.886992
1.879393
1.85913
1.856597
1.869262
1.894591
1.912321
1.902189
1.884459
1.912321
1.960445
1.965511
1.957912
1.945248
1.965511
1.937649
1.912321
1.907255
1.869262
1.866729
1.831269
1.833802
1.838867
1.811006
1.80594
1.803407
1.78821
1.843933
1.848999
1.846466
1.85913
1.879393
1.894591
1.894591
1.897123
1.897123
1.917386
1.960445
1.912321
1.962978
1.957912
1.939532
1.967709
1.909007
1.918399
1.909007
1.916051
1.94188
1.937184
1.94188
1.923095
1.913703
1.894918
1.859697
1.847956
1.836216
1.855
1.845608
1.812735
1.796298
1.810386
1.831519
1.859697
1.826823
1.857349
1.852652
1.876133
1.862045
1.852652
1.831519
1.829171
1.836216
1.836216
1.84326
1.852652
1.819779
1.833867
1.847956
1.836216
1.840912
1.862045
1.873785
1.876133
1.899614
1.803342
1.735247
1.751684
1.742292
1.746988
1.742292
1.735247
1.732899
1.735247
1.742292
1.723507
1.737595
1.751684
1.758728
1.770469
1.746988
1.742292
1.725855
1.735247
1.690633
1.660108
1.660108
1.65776
1.60845
1.60845
1.634279
1.627235
1.624886
1.634279
1.629583
1.629583
1.636627
1.636627
1.655412
1.638975
1.664804
1.700026
1.737595
1.74464
1.735247
1.75638
1.786905
1.779861
0.953982
0.941429
0.952189
0.953982
0.955775
0.952189
0.950395
0.952189
0.957568
0.961155
0.955775
0.959361
0.970121
0.973707
0.970121
0.957568
0.968327
0.961155
0.953982
0.961155
0.959361
0.952189
0.952189
0.955775
0.957568
0.961155
0.959361
0.961155
0.959361
0.964741
0.957568
0.966534
0.962948
0.950395
0.948602
0.948602
0.952189
0.955775
0.952189
0.950395
0.950395
0.957568
0.961155
0.977293
1.000605
1.007778
1.011364
0.93605
0.928877
0.919911
0.925291
0.914531
0.912738
0.916325
0.921704
0.927084
0.937843
0.966534
0.961155
0.941429
0.93605
0.932463
0.939636
0.93067
0.932463
0.937843
0.941429
0.939636
0.939636
0.943223
0.93605
0.934257
0.93067
0.923497
0.928877
0.93067
0.927084
0.928877
0.932463
0.932463
0.939636
0.945016
0.925291
0.921704
0.923743
0.925562
0.936472
0.931017
0.92738
0.92738
0.936472
0.936472
0.934654
0.938291
0.932835
0.929199
0.925562
0.92738
0.912833
0.907378
0.903741
0.901923
0.900104
0.898286
0.901923
0.901923
0.900104
0.938291
0.947383
0.941927
0.951019
0.952838
0.952838
0.941927
0.938291
0.940109
0.940109
0.949201
0.941927
0.963748
0.954656
0.97284
0.943136
0.921701
0.932418
0.937777
0.944922
0.960998
0.952067
0.957425
0.952067
0.946708
0.939563
0.930632
0.919914
0.907411
0.914556
0.914556
0.900266
0.894907
0.898479
0.898479
0.903838
0.898479
0.905624
0.912769
0.921701
0.923487
0.921701
0.914556
0.912769
0.918128
0.918128
0.921701
0.923487
0.912769
0.916342
0.921701
0.921701
0.914556
0.918128
0.916342
0.919914
0.919914
0.896693
0.88419
0.88419
0.885976
0.889548
0.893121
0.898479
0.896693
0.907411
0.902052
0.885976
0.88419
0.877045
0.889548
0.898479
0.889548
0.88419
0.88419
0.893121
0.885976
0.887762
0.891335
0.88419
0.882403
0.878831
0.887762
0.88419
0.885976
0.889548
0.887762
0.889548
0.894907
0.885976
0.902052
0.910983
0.927059
0.952067
0.969929
0.96457
0.966357
0.980647
0.97886
0.982433
2.834519
2.840468
2.822622
2.849391
2.861288
2.914826
2.89698
2.888057
2.885082
2.902928
2.891031
2.93862
2.971337
2.989183
3.007029
2.971337
2.983235
2.998106
2.986209
2.968363
2.995132
2.950517
2.905903
2.885082
2.894005
2.885082
2.873185
2.876159
2.861288
2.891031
2.894005
2.947543
2.983235
2.944569
2.926723
2.902928
2.891031
2.9178
2.935646
2.861288
2.840468
2.873185
2.864262
2.846416
2.861288
2.876159
2.849391
2.840468
2.813699
2.810725
2.816673
2.80775
2.798827
2.780982
2.798827
2.837493
2.89698
2.816673
2.804776
2.78693
2.757187
2.769084
2.789904
2.763136
2.742315
2.751238
2.757187
2.757187
2.74529
2.74529
2.730418
2.730418
2.721495
2.715547
2.706624
2.709598
2.72447
2.748264
2.760161
2.757187
2.792879
2.727444
2.72447
2.721495
2.735166
2.720171
2.78615
2.747162
2.78915
2.795148
2.837135
2.825139
2.81914
2.831137
2.81914
2.78915
2.777153
2.780152
2.753161
2.750161
2.75616
2.774154
2.777153
2.780152
2.855129
2.846132
2.834136
2.870125
2.921109
2.924108
2.939104
2.936105
3.104236
3.08561
3.110444
3.104236
3.110444
3.160112
3.113549
3.141487
3.138382
3.132174
3.157008
2.668547
2.665835
2.671259
2.644139
2.671259
2.663123
2.660411
2.654987
2.657699
2.619732
2.579053
2.565493
2.560069
2.565493
2.584477
2.568205
2.551933
2.562781
2.560069
2.581765
2.568205
2.576341
2.579053
2.61702
2.611596
2.60346
2.551933
2.541086
2.557357
2.562781
2.554645
2.535662
2.554645
2.541086
2.54651
2.541086
2.511254
2.505831
2.503119
2.503119
2.492271
2.467863
2.454304
2.46244
2.467863
2.473287
2.465151
2.473287
2.481423
2.494983
2.503119
2.489559
2.484135
2.489559
2.503119
2.535662
2.500407
2.486847
2.467863
2.467863
2.44888
2.432608
2.446168
2.46244
2.457016
2.43532
2.473287
2.481423
2.492271
2.478711
2.484135
2.478711
2.46244
2.446168
2.486847
2.484135
2.513966
2.541086
2.614308
2.660411
2.711938
2.739057
2.793296
2.812279
1.423623
1.319038
1.342138
1.328278
1.330588
1.355998
1.362929
1.362929
1.360619
1.376789
1.362929
1.365239
1.383719
1.386029
1.372169
1.360619
1.369859
1.379099
1.355998
1.349068
1.351378
1.353688
1.346758
1.342138
1.346758
1.346758
1.358309
1.360619
1.337518
1.346758
1.349068
1.379099
1.365239
1.314418
1.307487
1.284387
1.289007
1.386883
1.364712
1.340079
1.347469
1.357322
1.372103
1.372103
1.38442
1.41398
1.394273
1.377029
1.372103
1.367176
1.347469
1.330225
1.337615
1.325298
1.325298
1.342542
1.347469
1.325298
1.317908
1.310518
1.310518
1.308055
1.347469
1.305591
1.308055
1.303128
1.308055
1.308055
1.312982
1.347469
1.332689
1.330225
1.320372
1.300665
1.303128
1.310518
1.320372
1.325298
1.335152
1.332689
1.352396
1.437236
1.403141
1.397896
1.377568
1.395762
1.411357
1.398362
1.393163
1.398362
1.421754
1.413957
1.408758
1.411357
1.411357
1.400961
1.382766
1.382766
1.359374
1.343779
1.330783
1.322985
1.325584
1.30739
1.317787
1.335981
1.322985
1.354175
1.367171
1.359374
1.361973
1.367171
1.374969
1.364572
1.361973
1.367171
1.361973
1.382766
1.367171
1.398362
1.395762
1.302364
1.319061
1.290438
1.299979
1.30475
1.314291
1.333373
1.326217
1.321447
1.30475
1.285667
1.276126
1.257044
1.242732
1.233191
1.237962
1.233191
1.216494
1.204568
1.221265
1.218879
1.237962
1.228421
1.242732
1.257044
1.266585
1.252273
1.259429
1.240347
1.240347
1.247503
1.245118
1.249888
1.2642
1.242732
1.254659
1.252273
1.240347
1.235576
1.247503
1.240347
1.240347
1.252273
1.214109
1.185485
1.1831
1.195027
1.197412
1.195027
1.197412
1.199797
1.202182
1.199797
1.190256
1.185485
1.185485
1.190256
1.204568
1.195027
1.195027
1.192641
1.195027
1.17833
1.173559
1.173559
1.168788
1.154477
1.152092
1.164018
1.161633
1.161633
1.166403
1.164018
1.166403
1.173559
1.156862
1.166403
1.168788
1.187871
1.216494
1.237962
1.230806
1.22365
1.237962
1.247503
1.237962
1.900246
1.900246
1.899128
1.913668
1.913668
1.927089
1.911431
1.910313
1.902483
1.931563
1.906957
1.922616
1.957287
1.952814
1.959524
1.927089
1.928208
1.909194
1.912549
1.895773
1.884588
1.861101
1.830903
1.8186
1.836495
1.833139
1.830903
1.830903
1.817481
1.823073
1.805178
1.815244
1.823073
1.800704
1.791757
1.782809
1.781691
1.797349
1.800704
1.790638
1.793994
1.828666
1.815244
1.808534
1.817481
1.82531
1.809652
1.807415
1.802941
1.802941
1.817481
1.805178
1.813007
1.807415
1.772743
1.795112
1.814126
1.800704
1.782809
1.768269
1.773862
1.767151
1.782809
1.743664
1.738071
1.740308
1.742545
1.73919
1.73919
1.736953
1.734716
1.729124
1.728005
1.733597
1.751966
1.754253
1.75654
1.757684
1.778268
1.773694
1.783986
1.777125
1.747392
1.738243
1.702792
1.675346
1.717659
1.710797
1.700505
1.701649
1.695931
1.689069
1.686782
1.6925
1.661623
1.649044
1.634177
1.639895
1.618167
1.639895
1.618167
1.635321
1.638752
1.626172
1.639895
1.639895
1.633034
1.658192
1.683351
1.694787
1.714228
1.703936
1.710797
1.697074
1.698218
1.617734
1.632011
1.639699
1.629815
1.649584
1.653977
1.642994
1.648485
1.616636
1.632011
1.64519
1.646289
1.649584
1.657271
1.653977
1.653977
1.648485
1.622127
1.608948
1.596867
1.588081
1.592474
1.590278
1.576
1.573804
1.585885
1.588081
1.617734
1.60126
1.604555
1.604555
1.613341
1.617734
1.604555
1.588081
1.593572
1.597965
1.588081
1.586983
1.584786
1.574902
1.567214
1.588081
1.574902
1.567214
1.558428
1.562821
1.563919
1.563919
1.536463
1.526579
1.526579
1.536463
1.536463
1.543052
1.541954
1.543052
1.537561
1.544151
1.529873
1.519989
1.533168
1.549642
1.579295
1.552937
1.551839
1.540856
1.530972
1.518891
1.50681
1.523284
1.528775
1.514498
1.511203
1.534266
1.546347
1.540856
1.55074
1.55074
1.543052
1.538659
1.521087
1.55074
1.537561
1.555133
1.585885
1.624324
1.647387
1.671549
1.667156
1.68363
1.737444
1.389161
1.37684
1.386081
1.395321
1.419963
1.413802
1.401482
1.401482
1.401482
1.410722
1.416882
1.416882
1.453845
1.447684
1.453845
1.423043
1.444604
1.438444
1.426123
1.419963
1.407642
1.407642
1.410722
1.410722
1.423043
1.423043
1.419963
1.429203
1.426123
1.438444
1.450764
1.466165
1.460005
1.453845
1.453845
1.453845
1.447684
1.478486
1.512368
1.472326
1.490807
1.537009
1.537009
1.527769
1.524689
1.530849
1.521609
1.500047
1.463085
1.456925
1.463085
1.450764
1.447684
1.438444
1.447684
1.466165
1.469246
1.453845
1.441524
1.432283
1.423043
1.419963
1.447684
1.410722
1.401482
1.398401
1.410722
1.410722
1.416882
1.432283
1.404562
1.401482
1.395321
1.386081
1.386081
1.389161
1.466905
1.466905
1.476131
1.473056
1.482282
1.479207
1.469981
1.482282
1.473056
1.509959
1.51611
1.509959
1.52226
1.531486
1.565314
1.57454
1.599142
1.596067
1.589916
1.592992
1.589916
1.599142
1.559164
1.546863
1.546863
1.556088
1.546863
1.534561
1.537637
1.534561
1.531486
1.589916
1.589916
1.586841
1.586841
1.57454
1.580691
1.57454
1.568389
1.568389
1.559164
1.599142
1.571465
1.63297
1.567454
1.558713
1.584935
1.541232
1.570367
1.579108
1.570367
1.596589
1.587848
1.584935
1.582021
1.582021
1.573281
1.552886
1.5558
1.541232
1.567454
1.561627
1.541232
1.532492
1.549973
1.56454
1.619896
1.640291
1.657772
1.666512
1.678166
1.672339
1.669426
1.666512
1.675253
1.69856
1.69856
1.718955
1.713128
1.701474
1.727695
1.745176
1.713128
1.710214
1.721868
1.727695
1.724782
1.683993
1.549973
1.503357
1.468395
1.462568
1.456741
1.459655
1.448001
1.43926
1.445087
1.448001
1.418866
1.415953
1.392645
1.433434
1.450914
1.424693
1.410126
1.389731
1.378077
1.360596
1.343116
1.351856
1.348942
1.325635
1.331462
1.348942
1.343116
1.346029
1.36351
1.354769
1.36351
1.357683
1.348942
1.380991
1.386818
1.404299
1.43052
1.448001
1.445087
1.442174
1.477136
1.480049
1.477136
2.160722
1.843916
1.82555
1.857384
1.854935
1.873301
1.857384
1.857384
1.858608
1.89534
1.890442
1.89534
1.946764
1.947988
1.94309
1.941866
1.955334
1.95411
1.94309
1.925949
1.917378
1.887993
1.858608
1.846364
1.852486
1.854935
1.841467
1.84514
1.841467
1.850038
1.827999
1.830448
1.841467
1.823101
1.813306
1.801062
1.799838
1.819428
1.813306
1.799838
1.804736
1.837794
1.834121
1.82555
1.836569
1.847589
1.831672
1.821877
1.813306
1.801062
1.816979
1.803511
1.802287
1.803511
1.815755
1.859833
1.908808
1.879423
1.865955
1.887993
1.907583
1.93452
1.946764
1.928398
1.908808
1.900237
1.911257
1.907583
1.905135
1.853711
1.826774
1.82555
1.810857
1.807184
1.799838
1.790043
1.791267
1.790043
1.813306
1.804736
1.821877
1.814531
1.78637
1.781472
1.754536
1.782528
1.819034
1.80141
1.796375
1.788822
1.79134
1.783787
1.781269
1.783787
1.749798
1.730915
1.701962
1.700703
1.673008
1.671749
1.644055
1.659161
1.659161
1.641537
1.654125
1.64909
1.644055
1.694408
1.715809
1.746021
1.795116
1.786304
1.802669
1.790081
1.788822
1.748539
1.761127
1.776234
1.782528
1.797634
1.810222
1.806446
1.821552
1.733233
1.739272
1.754974
1.762221
1.774299
1.779131
1.774299
1.775507
1.763429
1.710284
1.680089
1.666803
1.653516
1.663179
1.66801
1.66801
1.654724
1.65714
1.648685
1.681297
1.663179
1.66801
1.66801
1.677673
1.676465
1.66801
1.654724
1.65714
1.66801
1.661971
1.661971
1.653516
1.642646
1.631776
1.643854
1.631776
1.620905
1.617282
1.62936
1.619697
1.620905
1.594333
1.582255
1.58467
1.588294
1.591917
1.606411
1.605203
1.606411
1.606411
1.616074
1.605203
1.590709
1.591917
1.61245
1.631776
1.60158
1.606411
1.590709
1.590709
1.572592
1.554475
1.570176
1.539981
1.552059
1.548435
1.575008
1.578631
1.578631
1.581047
1.572592
1.566553
1.554475
1.543604
