stat_date,pub_date,roe,roe_weighted,gp_margin,eps_ttm,bps
2021-03-31,2021-03-31,4.18,4.27,59.3815,0.2585,8.6354
2021-06-30,2021-06-30,10.13,9.97,59.504,0.5906,8.6388
2021-09-30,2021-09-30,12.43,12.67,60.6879,0.7634,8.811
2021-12-31,2021-12-31,19.1,20.45,56.0322,1.2433,9.5242
2022-03-31,2022-03-31,2.81,2.86,58.5181,0.1952,9.737
2022-06-30,2022-06-30,5.27,5.42,56.971,0.3577,9.3399
2022-09-30,2022-09-30,5.4,5.56,53.0767,0.3887,9.3582
2022-12-31,2022-12-31,5.04,4.92,35.6086,0.3621,9.3349
2023-03-31,2023-03-31,2.04,2.06,59.0346,0.1384,9.4814
2023-06-30,2023-06-30,3.44,3.5,52.2721,0.241,9.4448
2023-09-30,2023-09-30,3.72,3.05,47.5975,0.2359,9.5881
2023-12-31,2023-12-31,4.81,4.17,43.8115,0.3417,9.7355
2024-03-31,2024-03-31,1.78,1.8,43.0965,0.1043,9.8581
2024-06-30,2024-06-30,2.24,2.41,43.6442,0.1475,9.9988
2024-09-30,2024-09-30,4.29,4.52,45.9184,0.2548,9.5304
2024-12-31,2024-12-31,6.13,6.36,32.3821,0.3564,9.6422
2025-03-31,2025-03-31,2.5,2.53,42.6397,0.1918,9.9407
2025-06-30,2025-06-30,3.27,3.27,40.3096,0.2327,9.8806
2025-09-30,2025-09-30,4.19,4.25,31.2603,0.2805,9.9633
