stat_date,pub_date,roe,roe_weighted,gp_margin,eps_ttm,bps
2021-03-31,2021-03-31,7.92,8.25,89.7956,0.2382,3.0059
2021-06-30,2021-06-30,10.45,11.05,89.0825,0.3237,3.0959
2021-09-30,2021-09-30,12.91,13.66,88.5449,0.404,3.1294
2021-12-31,2021-12-31,13.74,14.66,87.5026,0.4351,3.1656
2022-03-31,2022-03-31,17.19,18.85,93.282,0.6586,3.8305
2022-06-30,2022-06-30,19.29,22.44,91.3352,0.7973,4.1343
2022-09-30,2022-09-30,18.77,21.43,89.8606,0.7716,4.1115
2022-12-31,2022-12-31,19.89,22.69,88.3356,0.8316,4.1312
2023-03-31,2023-03-31,3.24,3.32,89.6147,0.141,4.2958
2023-06-30,2023-06-30,1.03,1.07,85.9984,0.0449,4.3238
2023-09-30,2023-09-30,-2.32,-2.38,83.3129,-0.0992,4.2298
2023-12-31,2023-12-31,3.88,4.08,84.9411,0.1775,4.5317
2024-03-31,2024-03-31,0.88,0.89,87.254,0.041,4.6033
2024-06-30,2024-06-30,-2.65,-2.64,83.1526,-0.1197,4.4738
2024-09-30,2024-09-30,-6.03,-6.01,80.9189,-0.2685,4.4068
2024-12-31,2024-12-31,4.64,5.27,84.515,0.2525,5.3948
2025-03-31,2025-03-31,6.21,5.99,89.5378,0.2306,3.7001
2025-06-30,2025-06-30,5.41,6.36,87.7672,0.2323,4.3101
2025-09-30,2025-09-30,4.3,4.97,86.4203,0.188,4.4109
2025-12-31,2025-12-31,8.17,9.24,86.7229,0.37,4.539
