stat_date,pub_date,roe,roe_weighted,gp_margin,eps_ttm,bps
2021-03-31,2021-03-31,2.77,2.54,46.494,0.8282,21.2156
2021-06-30,2021-06-30,7.38,7.58,47.0206,1.8216,22.0604
2021-09-30,2021-09-30,10.36,10.62,46.3038,2.5052,22.4658
2021-12-31,2021-12-31,15.86,16.75,43.1208,3.8876,23.6179
2022-03-31,2022-03-31,2.82,2.83,38.636,0.6579,24.2692
2022-06-30,2022-06-30,6.39,6.43,39.4615,1.5103,24.64
2022-09-30,2022-09-30,8.36,8.6,39.8584,2.0314,25.4392
2022-12-31,2022-12-31,10.25,10.72,39.3121,2.6039,25.9979
2023-03-31,2023-03-31,2.82,2.86,39.271,0.6514,26.7286
2023-06-30,2023-06-30,6.74,6.83,39.5134,1.614,27.4614
2023-09-30,2023-09-30,8.93,9.21,39.9634,2.3244,28.1416
2023-12-31,2023-12-31,9.63,9.95,38.1994,2.4643,28.0296
2024-03-31,2024-03-31,1.11,1.12,37.3703,0.3583,28.121
2024-06-30,2024-06-30,2.37,2.32,39.2632,0.6446,27.8253
2024-09-30,2024-09-30,3.86,3.85,38.4381,1.0441,28.2315
2024-12-31,2024-12-31,1.96,1.94,33.5292,0.5178,27.8219
2025-03-31,2025-03-31,0.81,0.8,29.5838,0.1272,27.6417
2025-06-30,2025-06-30,1.87,1.86,29.5856,0.4214,27.8316
2025-09-30,2025-09-30,4.82,4.89,28.6524,1.2679,28.6955
