stat_date,pub_date,roe,roe_weighted,gp_margin,eps_ttm,bps
2021-03-31,2021-03-31,2.4,2.43,14.5038,0.5198,18.8913
2021-06-30,2021-06-30,5.11,5.11,14.23,1.0862,18.8485
2021-09-30,2021-09-30,9.89,9.32,14.7039,1.8995,16.4886
2021-12-31,2021-12-31,13.06,12.67,14.0067,2.5348,17.0248
2022-03-31,2022-03-31,3.36,3.4,13.2908,0.6088,17.4801
2022-06-30,2022-06-30,5.17,5.03,13.107,0.9055,16.8192
2022-09-30,2022-09-30,9.66,9.72,13.337,1.7242,17.3458
2022-12-31,2022-12-31,13.6,14.11,13.8065,2.5569,18.097
2023-03-31,2023-03-31,2.62,2.66,13.4704,0.5349,18.7321
2023-06-30,2023-06-30,5.3,5.2,12.793,1.0468,18.2595
2023-09-30,2023-09-30,8.58,8.69,12.4748,1.7045,18.791
2023-12-31,2023-12-31,12.49,13.03,12.9515,2.5675,19.5325
2024-03-31,2024-03-31,2.14,2.16,12.2196,0.4545,19.9827
2024-06-30,2024-06-30,4.93,4.84,11.7764,1.0478,19.7575
2024-09-30,2024-09-30,7.44,7.54,11.8424,1.6216,20.3899
2024-12-31,2024-12-31,10.78,11.17,11.7954,2.3733,20.9725
2025-03-31,2025-03-31,2.0,2.03,10.3716,0.4701,21.3986
2025-06-30,2025-06-30,4.6,4.53,10.9481,1.0582,21.1271
2025-09-30,2025-09-30,7.24,7.35,11.4168,1.7119,21.7478
