stat_date,pub_date,roe,roe_weighted,gp_margin,eps_ttm,bps
2021-03-31,2021-03-31,5.41,5.56,33.7746,0.2393,4.414
2021-06-30,2021-06-30,6.56,6.77,30.6949,0.2909,4.4286
2021-09-30,2021-09-30,3.13,3.15,28.923,0.1339,4.2245
2021-12-31,2021-12-31,1.19,1.18,24.5094,0.0521,4.0685
2022-03-31,2022-03-31,0.5,0.5,22.5151,0.0209,4.1197
2022-06-30,2022-06-30,-6.95,-6.95,14.1502,-0.2615,3.8129
2022-09-30,2022-09-30,-6.34,-6.15,16.6736,-0.246,3.9274
2022-12-31,2022-12-31,-27.09,-24.0,14.4002,-0.8985,3.3115
2023-03-31,2023-03-31,4.3,4.37,27.4668,0.1456,3.426
2023-06-30,2023-06-30,5.59,5.77,26.0627,0.1961,3.5282
2023-09-30,2023-09-30,13.8,14.69,27.9707,0.5178,3.7693
2023-12-31,2023-12-31,11.36,12.0606,26.193,0.4278,3.7513
2024-03-31,2024-03-31,3.96,4.01,26.9946,0.1498,3.8437
2024-06-30,2024-06-30,1.4,1.41,22.7477,0.0536,3.7741
2024-09-30,2024-09-30,2.07,2.08,21.3103,0.0812,3.8122
2024-12-31,2024-12-31,-13.63,-12.6,19.8704,-0.4409,3.2178
2025-03-31,2025-03-31,10.77,11.37,30.8835,0.3946,3.7059
2025-06-30,2025-06-30,7.14,7.44,25.199,0.2552,3.6121
2025-09-30,2025-09-30,9.22,9.72,24.7169,0.3376,3.6944
