stat_date,pub_date,roe,roe_weighted,gp_margin,eps_ttm,bps
2021-03-31,2021-03-31,3.09,3.14,35.2776,0.3259,10.2215
2021-06-30,2021-06-30,5.93,5.88,35.3624,0.6206,9.9896
2021-09-30,2021-09-30,7.02,7.06,34.5745,0.7501,9.9842
2021-12-31,2021-12-31,9.53,9.9,34.2449,1.0687,10.526
2022-03-31,2022-03-31,2.25,2.25,32.9197,0.2562,10.5272
2022-06-30,2022-06-30,4.94,4.79,34.1087,0.553,10.3414
2022-09-30,2022-09-30,8.63,8.7,34.3112,0.9846,10.6622
2022-12-31,2022-12-31,10.83,10.93,32.421,1.2413,10.6497
2023-03-31,2023-03-31,3.06,3.11,31.021,0.3513,11.0485
2023-06-30,2023-06-30,6.45,6.39,30.4545,0.7263,10.8562
2023-09-30,2023-09-30,10.13,10.46,30.3194,1.2008,11.4376
2023-12-31,2023-12-31,13.07,13.82,29.0982,1.6102,11.8776
2024-03-31,2024-03-31,4.48,4.59,31.246,0.5713,12.4709
2024-06-30,2024-06-30,7.73,7.72,28.566,0.9769,12.1771
2024-09-30,2024-09-30,11.96,12.45,28.8201,1.5786,12.8573
2024-12-31,2024-12-31,14.73,15.6,28.5204,2.0075,13.2967
2025-03-31,2025-03-31,3.77,3.85,26.2998,0.5411,13.8765
2025-06-30,2025-06-30,8.25,8.22,26.4913,1.1674,13.8116
2025-09-30,2025-09-30,11.87,11.64,25.0725,1.6707,13.7032
