stat_date,pub_date,roe,roe_weighted,gp_margin,eps_ttm,bps
2021-03-31,2021-03-31,4.21,4.21,56.3318,0.2333,5.8692
2021-06-30,2021-06-30,2.46,2.4,54.555,0.0955,5.5614
2021-09-30,2021-09-30,7.38,7.37,59.1426,0.3816,5.7635
2021-12-31,2021-12-31,3.59,3.51,61.1148,0.0914,5.4147
2022-03-31,2022-03-31,7.7,7.92,68.2624,0.4283,5.7277
2022-06-30,2022-06-30,12.65,10.98,67.5977,0.5834,4.7833
2022-09-30,2022-09-30,15.47,14.57,69.3765,0.74,4.9644
2022-12-31,2022-12-31,15.04,14.54,68.0223,0.7214,4.8847
2023-03-31,2023-03-31,2.58,2.6,64.8888,0.1202,4.9806
2023-06-30,2023-06-30,4.27,4.11,58.2674,0.1983,4.7881
2023-09-30,2023-09-30,6.77,6.71,59.6658,0.3268,4.8895
2023-12-31,2023-12-31,5.49,5.45,59.3973,0.3003,4.8582
2024-03-31,2024-03-31,-0.34,-0.33,66.572,0.0197,4.8487
2024-06-30,2024-06-30,-2.25,-2.04,64.5414,-0.063,4.3278
2024-09-30,2024-09-30,-5.09,-4.67,60.3188,-0.2062,4.0553
2024-12-31,2024-12-31,-19.07,-16.52,57.4847,-0.7217,3.5411
2025-03-31,2025-03-31,4.27,4.37,51.9235,0.1602,3.7148
2025-06-30,2025-06-30,7.28,7.22,56.3511,0.2615,3.4975
2025-09-30,2025-09-30,9.4,9.61,58.9375,0.337,3.5705
