stat_date,pub_date,roe,roe_weighted,gp_margin,eps_ttm,bps
2021-03-31,2021-03-31,9.09,9.56,29.3279,0.5493,6.0394
2021-06-30,2021-06-30,12.13,17.03,28.6133,1.1059,9.1138
2021-09-30,2021-09-30,19.58,22.8,27.8584,1.7113,8.742
2021-12-31,2021-12-31,25.33,29.97,27.2183,2.3718,9.3631
2022-03-31,2022-03-31,5.61,5.76,25.6198,0.5554,9.9093
2022-06-30,2022-06-30,13.58,13.67,26.3052,1.3383,9.8576
2022-09-30,2022-09-30,19.21,20.8,25.8772,2.0956,10.9088
2022-12-31,2022-12-31,24.46,27.25,25.8419,2.7661,11.3071
2023-03-31,2023-03-31,3.54,3.59,23.2892,0.4123,11.6473
2023-06-30,2023-06-30,10.74,10.52,24.5726,1.2474,11.6105
2023-09-30,2023-09-30,16.01,16.55,25.2439,1.9597,12.24
2023-12-31,2023-12-31,21.18,22.8,25.5638,2.7423,12.9529
2024-03-31,2024-03-31,4.99,5.1,28.3564,0.6748,13.5263
2024-06-30,2024-06-30,12.22,11.96,28.2135,1.6094,13.1871
2024-09-30,2024-09-30,17.37,17.98,27.7936,2.4368,14.0374
2024-12-31,2024-12-31,22.03,23.77,26.787,3.2872,14.947
2025-03-31,2025-03-31,4.21,4.29,22.8641,0.654,15.5222
2025-06-30,2025-06-30,10.34,9.44,21.8239,1.432,13.8528
2025-09-30,2025-09-30,15.63,14.13,21.9272,2.0884,13.3648
