pe_ttm
68.168198
69.5983
68.498222
68.388214
75.24537
76.492125
73.925275
72.531843
73.998614
73.155221
74.69533
73.155221
73.448575
75.905417
75.72207
75.685401
74.071953
73.19189
70.845056
70.295016
68.608229
68.57156
68.498222
68.644899
57.215924
57.5792
58.547935
56.307735
56.549919
56.822376
56.943468
56.913195
54.491357
53.250165
53.431802
52.856616
51.736516
51.948427
53.038254
52.281429
51.9787
57.185651
57.88193
61.151411
65.359355
71.898318
79.103286
71.202039
66.237271
65.81345
65.964814
63.997071
63.48243
62.513695
65.117171
64.178709
65.177717
64.451166
61.749803
60.83969
60.784532
58.660934
58.578196
59.48831
58.274825
59.984735
62.19107
62.053174
68.258492
65.528152
68.6446
69.223763
71.04399
66.741636
62.935708
60.729373
63.652767
63.54245
64.259509
61.832541
63.101183
64.369826
66.769215
65.362677
66.521003
67.955121
67.320799
66.190052
67.569012
67.62417
67.872383
67.706908
66.934691
67.348378
65.886681
66.079736
64.397405
63.735505
64.176772
64.507722
63.597609
64.259509
63.790663
64.121613
64.480143
64.397405
60.674215
57.723242
55.599644
55.07564
55.434169
54.551635
54.579214
52.869304
53.255413
55.379011
54.551635
54.303422
54.606793
54.634372
54.689531
54.827427
56.178807
56.399441
54.38616
54.579214
55.434169
56.482178
56.840708
56.399441
57.475029
56.895866
56.702812
57.337133
55.158377
56.206386
55.765119
56.978604
58.427088
59.039181
60.235545
59.289583
58.955714
57.703705
57.508948
57.147256
62.850853
60.569414
60.569414
61.654489
61.20933
60.708527
63.435124
62.294405
62.461339
62.656096
61.765779
61.376265
62.461339
60.931106
59.985144
61.153685
60.903284
59.512162
59.59563
59.539985
59.261761
53.697276
54.281547
55.366621
55.728313
56.145649
56.005064
55.311245
54.811696
54.617426
54.95046
55.227987
55.116976
55.089223
55.061471
55.061471
53.895855
53.895855
56.447063
57.641078
57.999283
58.267936
57.282873
58.417188
58.118684
59.641053
58.864943
57.939582
57.850031
57.79033
57.491826
56.954519
57.073921
57.133622
56.566464
55.850055
56.297811
56.029158
56.267961
56.715716
57.103771
56.656016
57.700779
56.685866
57.670928
57.491826
56.536614
56.954519
57.312724
57.879881
57.521676
56.20826
56.864968
58.208235
60.238061
59.342549
59.073896
59.342549
59.103746
58.715692
58.894794
58.506739
58.357487
58.894794
58.476889
59.193298
60.088809
59.40225
59.014195
59.103746
59.3724
59.193298
59.641053
59.641053
59.820156
61.491777
61.133572
61.939532
61.999233
61.014171
59.670904
59.342549
59.551502
60.297762
60.327612
60.267911
59.40225
60.447013
60.536565
60.95447
60.775368
62.894744
63.402201
62.626091
62.954445
62.238036
64.387263
64.387263
63.969358
63.252949
64.267862
58.541577
58.432051
57.85704
55.967719
56.049863
56.871307
57.090359
58.459432
58.651102
59.609454
58.623721
58.103473
61.745208
65.386943
62.374982
60.513042
62.484508
61.690445
61.77259
60.513042
59.445165
61.553538
60.485661
61.635682
61.416631
61.060672
60.513042
60.786857
60.239228
59.855887
58.705865
58.924917
57.692751
57.966566
58.212999
58.705865
58.130855
58.842773
54.73033
54.73033
54.704018
54.782956
54.651392
54.756643
54.019888
54.204077
53.362072
52.677943
52.914757
52.178002
52.25694
52.967382
52.493754
53.862012
54.388266
53.151571
55.230271
54.782956
55.467085
55.019769
54.861894
53.44101
52.625318
52.809506
53.519948
53.335759
52.25694
52.572692
51.125496
51.257059
50.651868
50.783431
50.96762
50.046677
49.441486
49.573049
49.78355
50.020364
50.07299
50.07299
49.546736
49.467798
49.441486
49.967739
51.230747
50.836057
50.730806
50.704493
51.467561
50.757119
50.862369
49.836176
50.07299
49.862488
49.651987
49.467798
49.415173
49.336235
49.546736
49.073109
47.415411
47.678538
47.047034
46.757595
46.941783
47.441724
47.810101
47.389098
47.5996
47.441724
47.31016
46.915471
47.073347
47.099659
47.546974
48.204791
48.152166
47.336473
46.520781
45.363024
45.5209
45.91559
46.099778
46.362905
46.257654
46.231341
45.889277
45.968215
14.458532
14.699508
14.629223
14.669386
14.940483
14.970605
14.809955
14.799914
14.73967
14.809955
14.819995
14.719589
14.719589
14.799914
14.649304
14.89028
15.071012
15.111174
15.010768
15.000727
14.930443
15.05093
14.990686
14.830036
14.809955
14.538857
14.689467
14.403993
14.710882
14.76038
14.859377
14.928675
14.898976
14.898976
14.76038
14.740581
14.829678
14.879176
15.007872
14.898976
14.918775
15.641449
15.819643
16.433422
17.492684
19.244923
21.165455
22.610804
21.145656
19.809203
20.076493
19.284521
19.066729
18.829137
20.056694
19.937898
19.997296
19.809203
19.61121
19.581511
19.472615
19.195424
17.535776
17.590632
17.453491
17.874057
18.559763
18.623762
20.278598
19.510608
19.501465
19.062613
19.062613
18.824902
18.102626
17.965485
18.166625
18.166625
18.194053
17.462634
17.234065
17.21578
17.407777
17.234065
17.51749
17.691202
17.736916
17.718631
17.864914
18.047769
17.901485
18.376908
18.203196
18.431764
17.947199
17.645489
17.736916
17.78263
17.709488
17.68206
17.590632
17.938056
17.901485
17.800915
17.8832
18.139197
17.51749
16.64893
16.34722
16.237507
16.338077
16.146079
16.027224
15.88094
15.862654
16.319791
16.274078
16.237507
16.356362
15.217276
15.242443
15.150166
15.267609
15.426996
15.175332
15.0495
15.242443
15.586383
15.586383
15.485718
15.670271
15.569606
15.628327
15.619938
15.284387
15.368275
15.309553
15.569606
15.586383
15.309553
15.628327
15.670271
15.183721
15.284387
15.234054
15.234054
15.544439
15.200499
15.083055
15.074667
15.108222
14.974001
15.410219
15.326331
15.326331
15.351497
15.267609
15.032723
15.116611
15.19211
15.141777
15.242443
14.954927
14.879567
14.954927
15.130769
15.097276
13.958491
14.352041
14.293427
14.553003
14.460896
14.419029
14.402282
14.486016
14.377162
14.385535
14.368788
14.125959
14.20132
14.084092
14.176199
14.167826
13.618918
13.577648
13.684949
13.800503
13.825265
13.660187
13.965581
13.89955
14.246213
13.965581
13.759234
13.742726
13.742726
13.734472
13.651933
13.495109
13.429078
13.412571
13.371301
13.437332
13.354793
13.45384
13.618918
13.709711
13.618918
13.800503
13.618918
13.850027
13.850027
13.75098
13.89955
13.949073
13.825265
13.693203
13.709711
13.808757
14.122405
14.68367
14.617638
14.650654
14.518592
14.394783
14.34526
14.419545
14.378276
14.34526
14.485576
14.411291
14.49383
14.650654
14.609385
14.733193
14.312245
14.353514
14.691923
14.857001
