stat_date,pub_date,roe,roe_weighted,gp_margin,eps_ttm,bps
2021-03-31,2021-03-31,3.19,3.24,59.6557,0.0228,0.716
2021-06-30,2021-06-30,-2.33,-2.3,44.3828,-0.0158,0.6774
2021-09-30,2021-09-30,-26.32,-23.26,42.6827,-0.1445,0.5487
2021-12-31,2021-12-31,-125.45,-76.88,27.2385,-0.3842,0.3063
2022-03-31,2022-03-31,-32.55,-27.99,37.4846,-0.0752,0.231
2022-06-30,2022-06-30,-89.28,-61.73,26.9672,-0.1445,0.1618
2022-09-30,2022-09-30,-77.17,-55.68,37.2504,-0.1334,0.1729
2022-12-31,2022-12-31,-141.3,-82.59,37.5503,-0.1787,0.1265
2023-03-31,2023-03-31,3.02,3.07,51.7519,0.0039,0.1304
2023-06-30,2023-06-30,9.51,9.99,55.3004,0.0133,0.1397
2023-09-30,2023-09-30,23.68,26.86,57.074,0.0392,0.1657
2023-12-31,2023-12-31,-36.93,-31.1,53.2273,-0.034,0.092
2024-03-31,2024-03-31,12.74,13.61,57.816,0.0134,0.1054
2024-06-30,2024-06-30,16.97,18.54,56.9843,0.0188,0.1107
2024-09-30,2024-09-30,22.87,25.82,58.7364,0.0273,0.1192
2024-12-31,2024-12-31,25.36,28.66,58.5019,0.0298,0.1175
2025-03-31,2025-03-31,5.23,5.37,59.118,0.0065,0.124
2025-06-30,2025-06-30,7.86,8.18,58.8087,0.01,0.1275
2025-09-30,2025-09-30,11.27,11.94,58.4079,0.0149,0.1324
