stat_date,pub_date,roe,roe_weighted,gp_margin,eps_ttm,bps
2021-03-31,2021-03-31,12.25,11.11,66.0397,0.5215,4.2362
2021-06-30,2021-06-30,13.46,17.05,65.916,0.8164,6.0153
2021-09-30,2021-09-30,16.01,19.23,65.7832,0.9885,6.137
2021-12-31,2021-12-31,16.71,19.34,65.066,1.0388,6.1968
2022-03-31,2022-03-31,6.61,6.11,68.6782,0.3909,5.9223
2022-06-30,2022-06-30,10.1,10.05,68.3805,0.6218,6.1281
2022-09-30,2022-09-30,13.7,14.16,67.8283,0.8815,6.3935
2022-12-31,2022-12-31,12.96,13.46,67.3064,0.83,6.3259
2023-03-31,2023-03-31,8.82,9.21,69.4355,0.6174,6.9141
2023-06-30,2023-06-30,12.9,13.57,69.3671,0.921,7.08
2023-09-30,2023-09-30,15.53,16.6,68.7292,1.1345,7.2387
2023-12-31,2023-12-31,14.35,15.34,67.8992,1.0458,7.1979
2024-03-31,2024-03-31,5.76,5.88,69.4572,0.4227,7.4558
2024-06-30,2024-06-30,7.88,7.37,67.8626,0.5175,6.6687
2024-09-30,2024-09-30,7.67,7.5,67.1918,0.5069,6.6847
2024-12-31,2024-12-31,5.91,5.81,65.8764,0.3809,6.5245
2025-03-31,2025-03-31,3.95,4.03,67.5266,0.2743,6.8006
2025-06-30,2025-06-30,6.58,6.55,67.4033,0.4489,6.6277
2025-09-30,2025-09-30,8.02,8.12,67.3711,0.5582,6.7378
