stat_date,pub_date,roe,roe_weighted,gp_margin,eps_ttm,bps
2021-03-31,2021-03-31,1.78,1.8,19.3121,0.0937,4.7828
2021-06-30,2021-06-30,4.31,4.4,17.3083,0.2339,4.8863
2021-09-30,2021-09-30,8.29,8.77,17.2913,0.4493,5.1434
2021-12-31,2021-12-31,10.74,11.47,18.746,0.5947,5.2466
2022-03-31,2022-03-31,2.14,2.16,18.2454,0.1296,5.392
2022-06-30,2022-06-30,4.43,4.43,16.2938,0.2773,5.4769
2022-09-30,2022-09-30,7.42,7.48,16.1314,0.458,5.7506
2022-12-31,2022-12-31,9.92,10.38,16.9044,0.6142,5.6923
2023-03-31,2023-03-31,1.81,1.83,16.6162,0.1125,5.814
2023-06-30,2023-06-30,4.27,4.38,15.6228,0.2004,4.5312
2023-09-30,2023-09-30,5.49,5.66,15.5583,0.2675,4.5998
2023-12-31,2023-12-31,8.4,8.54,16.2483,0.4199,4.6525
2024-03-31,2024-03-31,1.09,1.1,13.6141,0.0574,4.7182
2024-06-30,2024-06-30,2.55,2.51,14.3316,0.1297,4.6444
2024-09-30,2024-09-30,3.53,3.48,14.2572,0.1878,4.7049
2024-12-31,2024-12-31,12.45,12.53,20.6083,0.7397,5.9355
2025-03-31,2025-03-31,2.31,2.88,19.1521,0.1144,4.9469
2025-06-30,2025-06-30,5.35,5.56,19.7717,0.2463,4.5288
2025-09-30,2025-09-30,8.57,9.51,20.395,0.4088,4.6859
